Transaction Date,Created Date,Order ID,Currency Code,Amount,Service Tax Collected,Swachh Bharat Cess,Order Total,Payment Status,Order Status,Course Title,SC ID
2016-05-27 12:00:00,2016-06-09 06:23:42,40587,INR,6328,886,32,7245,canceled,canceled,Becoming a Star Sales Person,
2016-05-31 11:30:00,2016-05-31 11:22:45,38816,INR,6000,840,30,6870,success,completed,IBPS PO SO MT Exam Prep Program,SC0158
2016-05-31 11:15:00,2016-05-31 11:14:42,38815,INR,27730,3882,139,31751,success,completed,PRINCE2® Foundation ,SC0135
2016-05-31 10:18:01,2016-05-31 10:06:28,38808,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-31 09:45:02,2016-05-31 09:40:01,38805,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-31 07:56:02,2016-05-31 07:48:07,38790,INR,3750,525,19,4294,failure,canceled,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-31 07:54:00,2016-05-31 07:43:13,38789,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-31 07:40:13,2016-05-31 07:36:50,38786,INR,3750,525,19,4294,failure,canceled,Certificate in Advanced MS Excel 2010,
2016-05-31 07:15:00,2016-05-31 07:18:57,38778,INR,6000,840,30,6870,success,completed,Bank Probationary Officer (PO) Exam Coaching,SC0176
2016-05-31 06:10:04,2016-05-31 06:00:45,38760,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-31 06:00:00,2016-05-31 05:58:24,38759,INR,21000,2940,105,24045,success,completed,Digital Marketing Professional Program in association with Google,SC0114
2016-05-31 06:01:03,2016-05-31 05:57:01,38758,INR,6754,946,34,7734,success,completed,Supply Chain Management,SCG7CR
2016-05-31 07:07:05,2016-05-31 05:39:27,38752,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SC0106
2016-05-31 05:48:19,2016-05-31 05:29:48,38746,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-31 05:38:01,2016-05-31 05:24:32,38742,INR,21000,2940,105,24045,success,completed,Digital Marketing Professional Program in association with Google,SCWEST
2016-05-31 05:59:01,2016-05-31 05:16:56,38738,INR,20000,2800,100,22900,success,completed,CIMA Gateway Prep Program,SCTOWERS
2016-05-31 06:32:02,2016-05-31 05:09:08,38735,INR,7875,1102,39,9017,success,completed,Cloud Computing with AWS,SCTOWERS
2016-05-31 12:00:00,2016-05-31 04:57:26,38732,INR,6755,946,34,7734,success,completed,Supply Chain Management,SCG7CR
2016-05-31 05:12:01,2016-05-31 04:52:11,38728,INR,21000,2940,105,24045,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-05-31 04:53:03,2016-05-31 04:48:31,38725,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-31 04:12:05,2016-05-31 04:03:05,38707,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-31 04:26:20,2016-05-31 03:54:33,38702,INR,6754,946,34,7734,success,completed,Supply Chain Management,SC0106
2016-05-31 12:00:00,2016-05-31 03:01:55,38666,INR,9518,1332,48,10898,success,completed,Project Management ,SC0106
2016-05-31 03:11:04,2016-05-31 03:00:29,38664,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-31 02:23:03,2016-05-31 02:15:58,38637,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCG7CR
2016-05-31 02:16:29,2016-05-31 02:09:51,38635,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-31 06:07:01,2016-05-31 01:49:51,38633,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCG7CR
2016-05-31 01:33:05,2016-05-31 01:29:01,38627,INR,14000,1960,70,16030,success,completed,Advanced Digital Marketing,SCG7CR
2016-05-31 01:21:01,2016-05-31 01:16:42,38620,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-31 12:42:00,2016-05-31 12:15:21,38582,INR,18000,2520,90,20610,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-05-31 12:11:04,2016-05-31 11:50:11,38572,INR,21000,2940,105,24045,success,completed,Digital Marketing Professional Program in association with Google,SC0102
2016-05-27 12:00:00,2016-05-31 11:47:41,38571,INR,7200,856,31,7003,canceled,canceled,Becoming a Star Sales Person,
2016-05-31 07:40:02,2016-05-31 11:45:04,38570,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCG7CR
2016-05-31 11:05:03,2016-05-31 11:02:06,38560,INR,2105,295,11,2410,success,completed,Basics of Cloud Computing,SCG7CR
2016-05-31 09:46:03,2016-05-31 10:42:58,38555,INR,9258,1296,46,10601,success,completed,Big Data Analytics using Hadoop ,SCG7CR
2016-05-31 12:00:00,2016-05-31 10:30:31,38549,INR,6755,946,34,7734,canceled,canceled,Supply Chain Management,SCG7CR
2016-05-31 11:26:00,2016-05-31 10:25:08,38544,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-31 10:45:01,2016-05-31 10:14:11,38532,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-05-31 01:53:05,2016-05-31 01:43:43,38506,INR,4723,,,4723,success,completed,Certificate in Advanced MS Excel 2010,
2016-05-31 12:36:02,2016-05-31 12:31:39,38501,INR,4723,,,4723,success,completed,Certificate in Advanced MS Excel 2010,
2016-05-30 10:17:05,2016-05-30 09:36:35,38488,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-30 07:30:00,2016-05-30 07:34:39,38475,INR,6000,840,30,6870,success,completed,Bank Probationary Officer (PO) Exam Coaching,SC0176
2016-05-30 07:30:00,2016-05-30 07:30:12,38473,INR,6000,840,30,6870,success,completed,Bank Probationary Officer (PO) Exam Coaching,SC0176
2016-05-30 06:25:05,2016-05-30 06:21:24,38447,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-30 05:58:00,2016-05-30 05:29:04,38432,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCTOWERS
2016-05-30 05:41:04,2016-05-30 05:11:43,38427,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-30 05:57:01,2016-05-30 05:07:26,38424,INR,10500,1470,53,12023,success,completed,Advanced Business Analytics with R,SCG7CR
2016-05-30 08:14:04,2016-05-30 04:29:24,38416,INR,2000,280,10,2290,success,completed,Financial Accounting,SCTOWERS
2016-05-30 04:11:01,2016-05-30 04:05:10,38408,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-30 03:51:02,2016-05-30 02:43:37,38374,INR,21000,2940,105,24045,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-30 02:50:04,2016-05-30 02:39:27,38371,INR,10500,1470,53,12023,success,completed,Advanced Business Analytics with R,SCG7CR
2016-05-30 02:41:04,2016-05-30 02:29:49,38368,INR,4361,611,22,4994,success,completed,Online Android App Development,SCG7CR
2016-05-30 02:15:00,2016-05-30 01:38:21,38350,INR,9518,1333,48,10898,success,completed,Project Management ,SCTOWERS
2016-05-30 01:32:16,2016-05-30 01:27:12,38349,,0,1333,48,10898,,canceled,Project Management ,
2016-05-30 12:52:03,2016-05-30 12:39:22,38336,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCG7CR
2016-05-30 12:41:05,2016-05-30 12:32:59,38331,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-30 01:00:04,2016-05-30 12:04:45,38317,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-31 11:24:04,2016-05-30 11:54:42,38311,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-31 06:16:04,2016-05-30 11:30:47,38301,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-31 12:33:00,2016-05-30 11:00:04,38298,INR,4723,,,4723,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-30 10:58:03,2016-05-30 10:48:16,38293,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-31 05:43:04,2016-05-30 10:44:39,38291,INR,9518,1332,48,10898,success,completed,Project Management ,SCG7CR
2016-05-30 03:47:05,2016-05-30 10:35:53,38287,INR,21000,2940,105,24045,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-05-30 04:35:04,2016-05-30 10:35:30,38285,INR,9258,1296,46,10601,success,completed,Big Data Analytics using Hadoop ,SCG7CR
2016-05-30 09:21:00,2016-05-30 10:29:56,38276,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0114
2016-05-31 06:11:03,2016-05-30 10:07:55,38268,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
2016-05-30 10:22:05,2016-05-30 10:05:16,38265,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-30 08:48:03,2016-05-30 10:01:04,38261,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
2016-05-30 09:52:02,2016-05-30 09:47:27,38255,INR,4000,560,20,4580,success,completed,Supply Chain Management,SCG7CR
2016-05-30 10:41:00,2016-05-30 09:34:42,38253,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCTOWERS
2016-05-31 12:46:03,2016-05-29 10:55:34,38229,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-30 12:02:05,2016-05-29 10:08:56,38226,INR,9518,1332,48,10898,success,completed,Project Management ,SCG7CR
2016-05-30 11:26:00,2016-05-29 07:50:09,38215,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0107
2016-05-29 07:52:05,2016-05-29 07:48:01,38214,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0107
2016-05-29 06:16:02,2016-05-29 06:12:30,38203,INR,14000,1960,70,16030,success,completed,Advanced Digital Marketing,SCG7CR
2016-05-31 10:41:00,2016-05-29 05:41:18,38198,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SC0107
2016-05-31 10:51:04,2016-05-29 05:37:19,38196,INR,9258,1296,46,10601,success,completed,Big Data Analytics using Hadoop ,SC0107
2016-05-29 05:00:00,2016-05-29 04:53:40,38187,INR,4723,,,4723,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
2016-05-29 05:17:05,2016-05-29 04:41:29,38185,INR,6754,946,34,7734,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-05-29 04:26:03,2016-05-29 03:25:16,38168,INR,6754,946,34,7734,success,completed,Cloud Computing with MS Azure,SCWEST
2016-05-29 03:30:00,2016-05-29 03:18:23,38166,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-30 10:28:02,2016-05-29 12:55:09,38130,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCTOWERS
2016-05-29 07:16:02,2016-05-29 12:08:42,38096,INR,14000,1960,70,16030,success,completed,Advanced Digital Marketing,SCG7CR
2016-05-29 12:00:02,2016-05-29 11:56:22,38094,INR,14000,1960,70,16030,success,completed,Advanced Digital Marketing,SCG7CR
2016-05-29 12:16:03,2016-05-29 11:54:22,38092,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-29 10:14:43,2016-05-29 11:47:58,38089,INR,9518,1332,48,10898,failure,canceled,Project Management ,SCG7CR
2016-05-29 11:45:00,2016-05-29 11:40:43,38056,INR,4000,560,20,4580,success,completed,Supply Chain Management,SCG7CR
2016-05-29 06:06:01,2016-05-29 11:38:33,38055,INR,9258,1296,46,10601,success,completed,Big Data Analytics using Hadoop ,SCTOWERS
2016-05-29 11:41:39,2016-05-29 11:36:39,38054,INR,5000,700,25,5725,failure,canceled,Supply Chain Management,SCG7CR
2016-05-29 11:12:04,2016-05-29 11:09:45,38044,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,
2016-05-31 01:52:00,2016-05-29 11:05:30,38042,INR,9088,1272,45,10406,success,completed,Business Analytics ,SCG7CR
2016-05-29 11:07:03,2016-05-29 11:03:07,38039,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCG7CR
2016-05-31 09:49:00,2016-05-29 11:01:09,38038,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCTOWERS
2016-05-29 02:14:04,2016-05-29 10:56:22,38034,INR,21000,2940,105,24045,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-29 11:09:00,2016-05-29 10:54:13,38033,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-29 11:12:05,2016-05-29 10:49:56,38029,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCTOWERS
2016-05-29 11:20:41,2016-05-29 10:39:23,38015,INR,8412,1178,42,9632,success,completed,Digital Marketing Certification,SCG7CR
2016-05-29 10:51:02,2016-05-29 10:32:18,38003,INR,9258,1296,46,10601,success,completed,Big Data Analytics using Hadoop ,SCG7CR
2016-05-29 10:25:02,2016-05-29 10:10:14,37993,INR,4500,630,23,5153,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-29 12:37:02,2016-05-29 12:24:34,37974,INR,262,37,1,300,success,completed,Big Data Concepts & Hadoop Architecture,
2016-05-28 10:45:00,2016-05-28 10:34:28,37969,INR,30000,4200,150,34350,success,completed,Digital Marketing Professional Program in association with Google,SC0102
2016-05-28 11:21:03,2016-05-28 08:56:57,37961,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-29 12:48:04,2016-05-28 08:52:33,37960,INR,2519,,,2519,success,completed,Financial Accounting,SCG7CR
2016-05-28 07:58:03,2016-05-28 07:29:44,37950,INR,8000,1120,40,9160,success,completed,Project Management ,SCG7CR
2016-05-28 06:09:04,2016-05-28 06:06:58,37933,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-28 05:28:02,2016-05-28 05:22:46,37923,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-28 05:12:04,2016-05-28 04:54:08,37918,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,SCG7CR
2016-05-28 05:00:00,2016-05-28 04:50:54,37917,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SC0107
2016-05-28 04:37:02,2016-05-28 04:31:05,37916,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-28 03:24:00,2016-05-28 03:17:43,37893,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0106
2016-05-28 03:28:04,2016-05-28 03:11:35,37890,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 12:00:00,2016-05-28 03:09:40,37888,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,
2016-05-27 12:00:00,2016-05-28 03:05:16,37886,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,
2016-05-27 12:00:00,2016-05-28 03:03:00,37885,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,
2016-05-28 03:30:00,2016-05-28 02:49:44,37884,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0114
2016-05-28 02:53:04,2016-05-28 02:47:31,37881,INR,7500,1050,38,8588,success,completed,Business Analytics ,SCG7CR
2016-05-28 11:45:03,2016-05-28 11:40:35,37837,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-28 11:44:00,2016-05-28 11:38:57,37836,INR,12000,1680,60,13740,canceled,canceled,C++ Developer Job Prep Stream,SCG7CR
2016-05-28 11:26:03,2016-05-28 11:02:51,37815,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-28 11:11:04,2016-05-28 11:02:22,37814,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 12:00:00,2016-05-28 10:59:48,37813,INR,21000,2940,105,24045,success,completed,Digital Marketing Professional Program in association with Google,SCG7CR
2016-05-31 09:25:00,2016-05-28 10:58:06,37811,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-28 06:17:02,2016-05-28 06:14:48,37786,INR,4500,630,23,5153,success,completed,Certificate in Advanced MS Excel 2010,
2016-05-28 12:08:03,2016-05-28 12:02:41,37781,INR,2000,280,10,2290,success,completed,HTML5 / Internet Web Technologies,SCG7CR
2016-05-27 10:28:03,2016-05-27 10:20:05,37778,INR,4984,698,25,5707,success,completed,Online Android App Development,SCG7CR
2016-05-27 10:01:04,2016-05-27 09:53:56,37773,INR,262,37,1,300,success,completed,AdWords Account Management,
2016-05-27 09:29:04,2016-05-27 09:23:48,37768,INR,4500,630,23,5153,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 08:53:50,2016-05-27 08:17:03,37762,INR,4000,560,20,4580,failure,canceled,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-28 09:48:01,2016-05-27 06:39:55,37756,INR,2000,280,10,2290,success,completed,Financial Accounting,SCTOWERS
2016-05-27 06:24:02,2016-05-27 06:21:17,37755,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 07:48:05,2016-05-27 06:13:19,37753,INR,2000,280,10,2290,success,completed,Financial Accounting,SCTOWERS
2016-05-27 12:00:00,2016-05-27 06:08:53,37750,INR,3750,525,19,4294,canceled,canceled,Certificate in Advanced MS Excel 2010,
2016-05-27 05:22:04,2016-05-27 05:15:17,37743,INR,9000,1260,45,10305,success,completed,Cloud Computing with AWS,SCG7CR
2016-05-27 06:12:02,2016-05-27 04:35:59,37736,INR,11661,,,11661,success,completed,Big Data Analytics using Hadoop ,SC0106
2016-05-27 04:03:04,2016-05-27 03:45:07,37725,INR,14000,1960,70,16030,success,completed,Advanced Digital Marketing,SCG7CR
2016-05-27 04:05:05,2016-05-27 03:42:50,37723,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,
2016-05-27 09:39:02,2016-05-27 03:40:17,37722,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 03:31:04,2016-05-27 03:20:28,37707,INR,14000,1960,70,16030,success,completed,Advanced Digital Marketing,SCG7CR
2016-05-27 03:08:01,2016-05-27 02:49:19,37691,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 01:27:03,2016-05-27 01:22:52,37667,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-27 06:24:04,2016-05-27 12:34:00,37660,INR,7719,1081,39,8838,success,completed,Supply Chain Management,SCG7CR
2016-05-27 01:49:03,2016-05-27 12:10:40,37650,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 11:47:02,2016-05-27 11:42:31,37644,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 11:40:02,2016-05-27 11:20:23,37643,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 10:55:00,2016-05-27 10:50:53,37632,INR,12000,1680,60,13740,success,completed,Advanced Business Analytics with R,SCG7CR
2016-05-27 05:50:05,2016-05-27 10:34:19,37626,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SC0107
2016-05-27 10:36:00,2016-05-27 10:31:01,37624,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 12:48:03,2016-05-27 12:19:14,37595,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-26 07:25:04,2016-05-26 07:21:22,37585,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 11:38:03,2016-05-26 06:52:36,37582,INR,12000,1680,60,13740,success,completed,Advanced Business Analytics with R,SC0106
2016-05-27 12:00:00,2016-05-26 06:02:27,37573,INR,2000,280,10,2290,canceled,canceled,Financial Accounting,SCTOWERS
2016-05-26 06:15:01,2016-05-26 05:32:52,37566,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-27 08:24:02,2016-05-26 05:17:04,37561,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-26 04:43:02,2016-05-26 04:39:03,37547,INR,5000,700,25,5725,success,completed,Supply Chain Management,SC0140
2016-05-26 04:30:00,2016-05-26 04:33:50,37546,INR,4500,630,22,5152,success,completed,Business Communication,SC0140
2016-05-26 04:30:00,2016-05-26 04:23:33,37545,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SC0140
2016-05-27 10:55:05,2016-05-26 04:12:37,37544,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0107
2016-05-27 10:12:00,2016-05-26 03:33:31,37539,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SCTOWERS
2016-05-26 03:00:03,2016-05-26 02:57:33,37530,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-26 02:34:00,2016-05-26 02:26:26,37523,INR,10000,1400,50,11450,success,completed,Financial Modelling Using Excel,SCG7CR
2016-05-26 02:55:02,2016-05-26 01:18:50,37510,INR,24000,3360,120,27480,success,completed,Digital Marketing Professional Program in association with Google,SC0111
2016-05-26 01:23:04,2016-05-26 01:08:52,37507,INR,10500,1470,53,12023,success,completed,Advanced Business Analytics with R,SCG7CR
2016-05-26 02:23:03,2016-05-26 12:01:40,37496,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-26 01:00:00,2016-05-26 11:53:38,37494,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-26 12:48:05,2016-05-26 11:50:59,37491,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-28 12:38:01,2016-05-26 10:14:30,37432,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
2016-05-28 10:30:00,2016-05-26 10:05:29,37426,INR,5038,,,5038,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-25 08:25:04,2016-05-25 08:18:07,37390,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-25 05:22:30,2016-05-25 04:46:55,37364,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-25 03:06:03,2016-05-25 02:58:55,37339,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-25 03:03:03,2016-05-25 02:53:42,37336,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-25 02:53:03,2016-05-25 02:45:17,37333,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
2016-05-25 05:02:04,2016-05-25 02:09:53,37327,INR,9614,1346,48,11008,success,completed,Digital Marketing Certification,SCG7CR
2016-05-25 02:13:05,2016-05-25 02:09:29,37326,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-25 11:55:00,2016-05-25 11:32:25,37294,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-12 12:00:00,2016-05-25 11:28:58,37291,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,
2016-05-25 01:02:00,2016-05-25 10:45:34,37268,INR,2721,381,14,3116,success,completed,Supply Chain Management,SCG7CR
2016-05-25 10:42:10,2016-05-25 10:38:32,37263,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-25 03:34:03,2016-05-25 10:13:13,37246,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
2016-05-26 04:42:04,2016-05-25 09:57:21,37212,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
2016-05-25 10:41:02,2016-05-25 09:55:23,37207,INR,877,123,4,1004,success,completed,Project Management ,SCG7CR
2016-05-25 08:14:01,2016-05-25 07:58:59,37188,INR,50,7,0,57,success,completed,Financial Management,
2016-05-24 11:14:03,2016-05-24 11:10:12,37164,INR,6000,840,30,6870,success,completed,Business Analytics ,SCG7CR
2016-05-24 09:03:04,2016-05-24 08:57:53,37160,INR,9447,,,9447,success,completed,Digital Marketing Certification,
2016-05-24 09:11:04,2016-05-24 08:41:10,37155,INR,14000,1960,70,16030,success,completed,Advanced Digital Marketing,SCG7CR
2016-05-23 12:00:00,2016-05-24 07:11:08,37147,INR,6754,946,34,7734,success,completed,Supply Chain Management,SCG7CR
2016-05-24 06:59:02,2016-05-24 06:39:41,37140,INR,22500,3150,113,25763,success,completed,Digital Marketing Professional Program in association with Google,SC0111
2016-05-24 06:32:05,2016-05-24 06:27:38,37136,INR,11987,,,11987,success,completed,Project Management ,SCG7CR
2016-05-24 05:05:04,2016-05-24 04:53:34,37094,INR,13327,,,13327,success,completed,Big Data Analytics using Hadoop ,SCG7CR
2016-05-24 03:58:05,2016-05-24 03:28:37,37052,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
2016-05-24 03:30:00,2016-05-24 03:20:39,37048,INR,3750,525,19,4294,success,completed,Certificate in Advanced MS Excel 2010,SCTOWERS
2016-05-24 04:11:33,2016-05-24 03:17:04,37046,INR,10581,1481,53,12115,failure,canceled,Big Data Analytics using Hadoop ,SCG7CR
2016-05-24 03:22:04,2016-05-24 03:07:52,37043,INR,9518,1332,48,10898,success,completed,Project Management ,SCG7CR
2016-05-24 02:39:04,2016-05-24 02:35:11,37035,INR,6754,946,34,7734,success,completed,Cloud Computing with MS Azure,SCG7CR
2016-05-24 02:40:29,2016-05-24 02:25:23,37032,INR,10581,1481,53,12115,failure,canceled,Big Data Analytics using Hadoop ,SCG7CR
2016-05-24 06:04:05,2016-05-24 01:19:32,37017,INR,6000,840,30,6870,success,completed,Bank Probationary Officer (PO) Exam Coaching,SC0176
2016-05-24 01:20:00,2016-05-24 01:04:39,37016,INR,4000,560,20,4580,success,completed,Supply Chain Management,SCG7CR
2016-05-24 12:51:03,2016-05-24 12:42:10,37011,INR,7500,1050,38,8588,success,completed,Digital Marketing Certification,SCG7CR
2016-05-24 12:00:00,2016-05-24 12:40:07,37010,INR,20000,2800,100,22900,canceled,canceled,Advanced Digital Marketing,SCTOWERS
2016-05-24 01:50:05,2016-05-24 12:05:00,36992,INR,4000,560,20,4580,success,completed,Certificate in Advanced MS Excel 2010,SCG7CR
2016-05-25 11:27:01,2016-05-24 12:00:25,36988,INR,7719,1081,39,8838,success,completed,Supply Chain Management,SCG7CR
2016-05-26 01:58:04,2016-05-24 10:26:14,36959,INR,10386,1454,52,11892,success,completed,Business Analytics ,SCTOWERS
